cgpa,backlogs,college_tier,country,university_ranking_band,internship_count,aptitude_score,communication_score,specialization,industry,internship_quality_score,placement_status
6.305391231,0,Tier 2,Canada,Top 100,0,81.17675847,58.33954864,Cybersecurity,Other,5.728654914,Not Placed
6.103005008,2,Tier 1,India,300+,2,64.54706012,57.47471598,Data Science,Manufacturing,3.968538734,Not Placed
6.112435556,1,Tier 2,Canada,300+,2,100.0,61.74854607,AI/ML,Finance,2.960800691,Not Placed
6.387511074,0,Tier 1,India,100-300,0,66.00288497,68.07849485,Data Science,Tech,3.344210864,Not Placed
8.879260629,3,Tier 2,India,Top 100,0,73.31184811,95.49747436,AI/ML,Manufacturing,8.426680819,Placed
6.749865243,1,Tier 3,Germany,300+,3,77.96587872,89.36468094,Data Science,Manufacturing,5.133067405,Not Placed
6.948649458,2,Tier 2,UK,300+,1,74.58566531,84.68464658,Cybersecurity,Other,4.817317267,Placed
6.295990415,2,Tier 2,UK,100-300,2,80.51171375,88.64300932,Data Science,Tech,4.959004727,Not Placed
6.613551159,1,Tier 3,India,Top 100,2,60.86658769,57.93791584,Cloud,Consulting,4.128275313,Placed
8.224156159,2,Tier 3,USA,Top 100,0,81.39050489,54.96449209,Cybersecurity,Consulting,7.967467009,Placed
6.801695905,1,Tier 1,Germany,Top 100,2,89.59883244,71.10840154,Cybersecurity,Consulting,3.297407373,Not Placed
5.298218064,2,Tier 2,UK,Top 100,1,46.73252303,100.0,Cloud,Manufacturing,5.695360294,Not Placed
7.599813303,1,Tier 2,UK,Top 100,0,63.80125958,71.64201821,Cloud,Finance,2.441083245,Placed
7.051579532,0,Tier 3,India,300+,1,44.57435829,58.01742261,Data Science,Manufacturing,5.974731553,Not Placed
7.395764523,0,Tier 1,Canada,300+,2,56.35007307,43.57751176,AI/ML,Tech,5.773309899,Placed
6.152630633,3,Tier 2,USA,300+,2,73.52324544,95.7235429,Cybersecurity,Consulting,4.689007844,Not Placed
5.845439365,1,Tier 2,Germany,100-300,0,95.42155452,30.0,Cybersecurity,Tech,4.871947741,Not Placed
7.161390924,4,Tier 2,USA,Top 100,3,81.56721563,82.66155719,Cloud,Consulting,7.510897823,Placed
6.1801994,0,Tier 2,UK,100-300,1,68.63344095,57.5686204,Core CS,Other,4.545587881,Not Placed
8.335938225,2,Tier 1,USA,300+,2,68.45888906,81.97827407,Core CS,Finance,3.597334159,Placed
6.694808468,1,Tier 3,India,100-300,1,47.19440283,74.97338707,Cloud,Finance,3.417764555,Not Placed
6.977988076,1,Tier 2,Germany,100-300,2,63.60673309,76.60679773,Cloud,Consulting,6.314604866,Placed
8.084644272,1,Tier 2,USA,100-300,2,70.82548674,55.54931865,AI/ML,Healthcare,3.390941073,Not Placed
6.7583636,0,Tier 1,India,300+,1,49.83777877,58.44311343,Cybersecurity,Tech,4.578965626,Placed
6.04063654,0,Tier 2,Germany,100-300,1,59.87293462,82.5015371,AI/ML,Tech,6.248093749,Not Placed
7.486272271,3,Tier 2,India,300+,0,51.51083257,50.85366204,Data Science,Tech,7.27818976,Not Placed
5.932779604,2,Tier 1,USA,Top 100,0,64.06929251,54.17988227,Cloud,Other,5.777875209,Not Placed
6.265430267,1,Tier 2,UK,Top 100,0,69.84837302,72.11046695,Cloud,Finance,5.734026614,Placed
8.329007372,0,Tier 2,India,100-300,0,77.68145508,68.99762535,AI/ML,Consulting,7.279644885,Placed
6.783706643,0,Tier 1,Canada,100-300,1,92.98424697,73.10903293,Data Science,Manufacturing,5.80629491,Not Placed
7.043947289,2,Tier 3,USA,100-300,1,69.1005453,84.77147732,Cybersecurity,Consulting,6.03488408,Placed
8.155011683,1,Tier 2,UK,300+,3,88.64516673,97.3765593,Data Science,Healthcare,6.291637793,Placed
6.645114536,0,Tier 3,Germany,300+,3,59.7724741,76.61471069,AI/ML,Healthcare,4.223401821,Placed
6.292904884,1,Tier 1,UK,100-300,2,71.92916192,72.81039768,Data Science,Healthcare,6.254388509,Placed
5.257430944,4,Tier 1,UK,100-300,1,59.30983193,77.04929974,Cybersecurity,Other,5.680981769,Not Placed
6.2744777,0,Tier 2,Canada,Top 100,1,63.79581138,79.10917596,Cloud,Manufacturing,5.906725573,Placed
6.769549761,1,Tier 2,India,Top 100,0,65.74474801,63.13927687,Data Science,Tech,6.545387568,Placed
7.545089861,2,Tier 1,Canada,100-300,0,61.78118643,49.19975014,AI/ML,Consulting,4.418984981,Not Placed
6.105181213,0,Tier 3,Germany,300+,3,67.37181395,61.55321619,Core CS,Healthcare,5.541212131,Placed
6.382607348,1,Tier 3,Canada,300+,0,95.84138636,86.5267658,AI/ML,Consulting,4.666522425,Not Placed
9.354438668,1,Tier 1,India,300+,1,60.29392063,43.11655234,Cloud,Healthcare,5.61349928,Placed
7.487391065,1,Tier 3,USA,Top 100,4,97.95855468,52.94343754,Cloud,Manufacturing,5.914074157,Placed
7.015475257,2,Tier 2,Canada,100-300,1,74.4696838,68.83181845,Cybersecurity,Tech,4.59911895,Placed
4.860346297,2,Tier 3,USA,300+,0,61.528175,62.5706438,Cloud,Other,5.404883873,Not Placed
7.86568985,0,Tier 1,UK,100-300,3,54.06836182,73.25558721,Cloud,Other,4.154492259,Placed
5.34028797,2,Tier 1,USA,300+,2,66.28092455,92.24119917,Cybersecurity,Manufacturing,4.179734468,Not Placed
8.643355073,1,Tier 3,Canada,100-300,0,87.23254429,65.05821565,Data Science,Finance,3.71402524,Not Placed
6.699842896,1,Tier 2,Germany,100-300,3,42.51545691,89.30181344,Cloud,Healthcare,1.349505025,Not Placed
7.91901256,0,Tier 3,Canada,100-300,1,60.15318093,73.06306688,Core CS,Finance,3.954878701,Placed
7.451127296,1,Tier 1,UK,100-300,1,44.06198756,74.1229057,Cloud,Finance,5.30506576,Not Placed
6.728702177,3,Tier 1,USA,100-300,0,71.44197588,84.12179007,Cybersecurity,Other,5.182741838,Placed
6.692408703,0,Tier 3,India,300+,1,88.11607565,68.18593634,Cloud,Healthcare,5.559266642,Placed
7.948916379,3,Tier 3,USA,Top 100,2,76.38710847,65.130635,Data Science,Consulting,6.444764732,Placed
6.934484496,2,Tier 2,Germany,Top 100,2,64.49145851,51.09283399,Cloud,Finance,5.825121648,Placed
6.233944836,2,Tier 3,India,300+,3,51.69928769,48.55095233,Core CS,Finance,6.338143135,Not Placed
7.699191801,1,Tier 2,India,300+,0,50.62206969,68.85446096,Cloud,Tech,3.894313715,Placed
6.041626857,2,Tier 2,Germany,300+,2,84.45872522,49.25307961,Data Science,Finance,5.336867183,Placed
7.310548637,2,Tier 2,Germany,300+,2,61.95668886,65.91742921,Core CS,Consulting,3.139110633,Placed
6.288124183,1,Tier 2,Germany,100-300,0,56.71151105,56.60254396,Core CS,Finance,4.436538219,Placed
6.408183069,2,Tier 2,UK,100-300,5,78.44734212,76.06740946,Cloud,Finance,3.305967325,Placed
6.037439316,1,Tier 2,Germany,100-300,2,54.71651301,100.0,Core CS,Manufacturing,7.57362738,Placed
7.120241409,0,Tier 2,UK,300+,5,47.22030208,92.01158459,Cybersecurity,Manufacturing,4.996329482,Placed
6.734953293,1,Tier 3,UK,100-300,0,66.54678072,87.60389743,AI/ML,Tech,6.793415191,Placed
7.245922856,1,Tier 2,USA,Top 100,2,76.00882226,84.68496561,AI/ML,Consulting,2.353347668,Placed
6.871495104,0,Tier 3,USA,300+,1,80.07897406,79.06046125,AI/ML,Other,5.467021261,Placed
6.576866897,1,Tier 2,India,100-300,3,70.39879646,65.54399479,Data Science,Manufacturing,5.525888202,Placed
5.864453443,3,Tier 2,India,100-300,1,61.0340881,87.42859089,Core CS,Tech,5.657311442,Placed
6.624659478,4,Tier 1,UK,100-300,0,71.98593859,85.04238368,Core CS,Tech,6.079701119,Not Placed
5.34775778,2,Tier 2,Canada,100-300,1,86.66879828,55.99601629,Cloud,Tech,5.045978021,Placed
6.354792297,1,Tier 2,Germany,Top 100,4,56.29664147,33.06031221,Core CS,Finance,7.877309023,Placed
6.528534215,2,Tier 2,UK,300+,1,84.63772334,65.21492825,Cloud,Tech,5.337463131,Not Placed
6.873176342,0,Tier 3,USA,300+,2,46.26106404,47.72260596,Data Science,Consulting,6.661456496,Not Placed
6.048847106,2,Tier 1,Canada,300+,0,48.51779648,63.43975386,Core CS,Finance,3.173884704,Not Placed
6.760744732,0,Tier 3,USA,100-300,0,63.39761487,51.49369591,AI/ML,Consulting,5.570378959,Placed
5.501246957,1,Tier 3,Germany,300+,1,72.43016369,80.07014324,Core CS,Tech,2.879770238,Not Placed
6.764435394,1,Tier 1,UK,100-300,2,38.6752631,66.74058789,Cybersecurity,Manufacturing,5.41899482,Not Placed
7.548406191,3,Tier 2,Canada,300+,3,57.94744469,89.26391641,Core CS,Tech,5.364945216,Placed
7.608404896,1,Tier 3,India,300+,1,72.60434711,64.29622851,Data Science,Manufacturing,3.929048606,Not Placed
6.219707178,1,Tier 1,UK,300+,1,62.26015275,56.43062282,Data Science,Healthcare,5.214318055,Placed
7.116416958,0,Tier 3,India,300+,2,74.59596035,51.95898905,Cybersecurity,Tech,6.221388724,Placed
6.815152371,1,Tier 1,India,300+,1,78.86518635,47.82355299,Cloud,Healthcare,5.710303986,Placed
6.271740526,0,Tier 1,Canada,100-300,0,75.69769511,70.24167029,Cybersecurity,Tech,4.718847847,Placed
7.195162558,0,Tier 3,USA,300+,1,56.51773997,59.47718369,Cloud,Healthcare,5.049011696,Placed
7.320188684,1,Tier 1,India,100-300,2,54.63709877,47.47217966,Cloud,Other,5.562543655,Placed
5.755701013,2,Tier 1,Germany,100-300,4,62.56956946,48.29996724,Cybersecurity,Finance,4.40919871,Placed
5.996568461,2,Tier 1,UK,300+,2,71.35557148,87.04839085,Cybersecurity,Consulting,2.45142471,Not Placed
6.755504711,3,Tier 3,UK,100-300,2,66.84008336,100.0,Cloud,Finance,3.987534039,Not Placed
7.510984178,2,Tier 2,Germany,Top 100,0,50.85547641,59.17556118,Cloud,Manufacturing,4.420522779,Not Placed
6.384003147,1,Tier 3,India,Top 100,0,72.69559054,59.6164344,Core CS,Healthcare,4.385973611,Placed
6.543718907,1,Tier 2,India,300+,3,71.53599277,66.64803878,AI/ML,Tech,3.564195088,Placed
6.131879579,0,Tier 2,Canada,300+,2,94.6666078,37.23878606,Cloud,Manufacturing,5.352784964,Placed
7.347952831,0,Tier 2,Canada,Top 100,0,81.90420418,87.5756887,AI/ML,Healthcare,4.811190246,Placed
6.322020888,1,Tier 2,UK,100-300,1,46.5954349,33.54556038,Cybersecurity,Healthcare,4.237741702,Not Placed
6.406090904,0,Tier 1,USA,100-300,1,52.02604211,35.78883365,Data Science,Other,7.791078487,Placed
6.568192256,1,Tier 2,India,300+,1,80.28944158,54.41709785,Core CS,Tech,6.976162132,Placed
7.654385236,2,Tier 3,UK,100-300,1,49.7444215,61.16610106,Cybersecurity,Healthcare,6.065032013,Not Placed
8.079308084,0,Tier 1,India,100-300,0,46.01310078,47.45849649,Core CS,Consulting,9.592281562,Placed
5.772708663,2,Tier 2,Germany,100-300,2,45.96621064,47.48059745,AI/ML,Manufacturing,5.056885662,Not Placed
7.293397126,2,Tier 2,USA,300+,4,93.06966536,49.42418598,AI/ML,Tech,6.756300599,Placed
6.99674173,1,Tier 1,India,300+,0,49.95389119,57.1513951,AI/ML,Manufacturing,3.363641889,Not Placed
8.162707582,3,Tier 2,India,300+,0,68.7165362,65.86213659,Core CS,Tech,7.473227509,Placed
6.697593681,1,Tier 2,USA,300+,3,50.91183243,69.76188386,Cloud,Tech,6.923185287,Placed
7.284535159,1,Tier 3,Canada,100-300,2,67.15675358,55.7634179,AI/ML,Consulting,4.40029456,Placed
7.389774556,2,Tier 1,USA,100-300,4,66.70657885,40.43387784,Cloud,Finance,4.656605859,Placed
5.86066592,3,Tier 2,USA,100-300,2,45.26280392,54.51978545,AI/ML,Manufacturing,5.955948359,Not Placed
7.092539707,1,Tier 2,USA,300+,1,45.57657951,60.81889172,Cloud,Healthcare,2.114218359,Not Placed
6.595048751,0,Tier 2,Germany,Top 100,5,50.31051967,49.72772885,AI/ML,Healthcare,5.274353012,Placed
7.237258141,1,Tier 2,India,Top 100,1,64.29261373,72.45942701,Cybersecurity,Consulting,5.963013692,Placed
5.844916147,1,Tier 1,USA,100-300,0,43.06396584,51.94565133,AI/ML,Finance,3.117063865,Not Placed
6.882245799,1,Tier 1,Germany,300+,3,100.0,44.57408491,Core CS,Finance,4.333488075,Placed
8.445757315,0,Tier 3,USA,Top 100,1,70.94013325,89.31439789,Cloud,Healthcare,6.307509237,Placed
5.233375379,1,Tier 2,Canada,100-300,1,87.44259734,80.49378821,AI/ML,Tech,4.361908305,Placed
8.085266709,1,Tier 1,India,100-300,2,95.20569312,85.54452244,Data Science,Healthcare,2.858639952,Placed
7.125702335,1,Tier 3,Canada,100-300,0,94.95222038,65.51098869,Cloud,Other,8.354386095,Not Placed
7.010017491,1,Tier 1,UK,300+,3,57.48347396,70.88286909,AI/ML,Tech,6.735591862,Placed
5.964254819,1,Tier 2,USA,300+,2,70.55213413,80.90883662,AI/ML,Healthcare,2.569254169,Placed
6.324046849,1,Tier 3,USA,300+,2,69.2352518,46.22889107,Core CS,Finance,7.26367492,Not Placed
6.155488408,1,Tier 3,India,Top 100,1,42.5277411,80.91767485,Core CS,Healthcare,6.85038218,Placed
6.862100034,2,Tier 2,Germany,100-300,4,65.40948238,44.47705361,Data Science,Consulting,4.48509578,Placed
5.789976828,1,Tier 3,Canada,Top 100,2,76.64286204,69.84533055,Cloud,Consulting,3.091206496,Placed
7.818273177,2,Tier 1,UK,300+,2,73.64432369,54.22137495,Cloud,Manufacturing,4.154853755,Placed
8.243328337,2,Tier 3,Canada,300+,1,55.18284211,100.0,Core CS,Manufacturing,5.248268133,Not Placed
7.273328186,2,Tier 2,Canada,Top 100,1,100.0,65.23458747,Core CS,Healthcare,3.771230743,Placed
6.309205116,0,Tier 3,USA,Top 100,1,94.39532801,75.94648435,Cloud,Tech,4.840139803,Placed
6.950247186,1,Tier 3,Canada,300+,3,38.90843488,44.17991268,Cybersecurity,Finance,4.117460517,Placed
7.087266376,0,Tier 2,Canada,100-300,0,85.52168472,68.31526209,Data Science,Finance,6.455550554,Placed
7.160927725,1,Tier 2,USA,100-300,1,75.09985406,86.00841399,Cybersecurity,Other,3.48633192,Placed
6.555618305,0,Tier 1,USA,Top 100,1,72.60853862,50.96031362,AI/ML,Other,2.802521865,Placed
7.902149036,1,Tier 1,UK,300+,2,33.1803908,70.35122896,Cloud,Healthcare,4.567816888,Not Placed
8.593675526,1,Tier 3,Germany,300+,3,57.52319257,70.43634482,AI/ML,Manufacturing,4.568108359,Placed
6.346073492,1,Tier 1,Germany,100-300,4,62.35008887,88.27891087,Data Science,Manufacturing,6.09457226,Placed
7.169503343,0,Tier 2,Germany,300+,2,80.43712572,56.97223834,Core CS,Other,5.261112776,Placed
6.872763832,0,Tier 1,India,Top 100,0,80.62127208,63.31594427,Data Science,Healthcare,4.068938736,Placed
5.384058134,2,Tier 1,USA,100-300,4,90.49804259,88.77018205,AI/ML,Tech,6.374070838,Placed
7.262915221,2,Tier 1,USA,300+,1,65.77696484,73.87390901,Cybersecurity,Finance,7.777323108,Placed
5.525650475,1,Tier 1,Canada,300+,1,83.00681139,50.29745227,Cybersecurity,Tech,3.725880477,Not Placed
5.464261475,2,Tier 2,UK,300+,2,65.52653153,56.60743395,Data Science,Manufacturing,3.941766548,Not Placed
7.230051124,2,Tier 1,USA,300+,2,72.25363475,65.53908998,Core CS,Other,4.462420781,Not Placed
8.026235975,0,Tier 1,Germany,100-300,1,94.56929916,59.87652266,Data Science,Other,2.780605848,Placed
6.568701837,3,Tier 1,UK,100-300,2,70.50853225,65.17305952,Cloud,Consulting,3.699493653,Not Placed
6.260749754,0,Tier 2,Canada,300+,3,89.26166218,66.93031537,Data Science,Other,8.356618709,Placed
8.113964753,1,Tier 1,India,Top 100,4,62.42453208,58.11937749,Cybersecurity,Consulting,5.349542092,Placed
7.919737615,0,Tier 2,Germany,100-300,1,79.28730356,81.95529732,Data Science,Other,6.837927034,Placed
6.991627897,2,Tier 3,USA,300+,2,91.12841917,74.93767338,Cloud,Tech,8.311291041,Placed
7.562512158,1,Tier 3,Canada,300+,0,32.08148651,57.36099311,AI/ML,Tech,5.475727609,Not Placed
7.554334898,0,Tier 3,Germany,Top 100,1,40.24673445,75.33096466,Core CS,Consulting,5.43155764,Placed
8.892326218,3,Tier 1,UK,300+,1,64.07667196,56.80613423,Data Science,Manufacturing,7.143203818,Placed
7.040710161,0,Tier 2,Canada,300+,1,81.18050182,53.81594584,Cloud,Consulting,5.842612645,Placed
6.265619116,1,Tier 3,Germany,Top 100,2,90.61312294,52.56339711,AI/ML,Healthcare,4.85929972,Placed
7.433939176,1,Tier 3,Germany,100-300,0,89.00291901,81.76045404,Core CS,Finance,5.914434239,Placed
4.976351938,4,Tier 2,Germany,300+,2,95.42750295,66.64479039,Cloud,Healthcare,6.436625915,Not Placed
7.773445683,0,Tier 3,Germany,100-300,1,59.08584358,58.59670171,Data Science,Manufacturing,6.384486893,Placed
7.258379603,0,Tier 1,USA,300+,1,94.02995518,91.3900969,Core CS,Other,6.254136615,Placed
6.65470375,1,Tier 2,India,300+,1,83.89008852,49.99603402,Data Science,Finance,5.875630066,Placed
6.953985798,1,Tier 3,USA,300+,0,70.35598595,87.68108878,Core CS,Healthcare,3.386301055,Placed
6.430260909,0,Tier 2,Canada,Top 100,1,64.14191635,67.75973287,Core CS,Finance,2.936095175,Placed
6.781594602,2,Tier 1,USA,300+,1,100.0,47.50284455,Cybersecurity,Tech,5.418061742,Not Placed
7.565966169,0,Tier 2,India,100-300,1,61.47407364,60.56196675,Cloud,Consulting,5.067664565,Placed
7.270797126,0,Tier 2,Canada,100-300,3,68.86498519,52.79172444,AI/ML,Finance,4.770761698,Placed
7.457605023,0,Tier 1,UK,100-300,1,77.57769033,40.53747545,Data Science,Consulting,4.635679427,Placed
7.984000458,1,Tier 3,USA,Top 100,1,77.08792804,80.63037936,Core CS,Other,6.48601118,Placed
6.38224609,0,Tier 2,Canada,100-300,2,74.16838234,81.29270502,Data Science,Other,3.266334727,Not Placed
6.08558455,3,Tier 2,USA,100-300,0,49.24229066,81.38277661,AI/ML,Tech,6.910649616,Placed
6.663212415,0,Tier 1,India,100-300,1,71.07474823,52.59977,Cybersecurity,Consulting,4.739049595,Placed
7.962061204,1,Tier 1,Canada,100-300,2,67.93533209,64.29984235,Cloud,Manufacturing,5.397426427,Placed
6.555771118,0,Tier 3,USA,100-300,1,64.98322516,68.85335887,Core CS,Manufacturing,6.726832804,Placed
6.808841563,3,Tier 1,Germany,100-300,2,67.86549391,85.45708464,AI/ML,Consulting,5.378764527,Not Placed
6.720593837,1,Tier 2,Germany,100-300,1,64.63041521,52.73982737,Cybersecurity,Finance,4.225902367,Placed
8.037595637,0,Tier 2,India,100-300,2,72.15659226,69.88078926,AI/ML,Healthcare,7.083652076,Placed
6.103282421,2,Tier 1,India,100-300,0,69.3722607,37.45709296,AI/ML,Finance,6.174293472,Not Placed
7.397359379,2,Tier 3,UK,300+,1,85.89730132,46.26349167,Cloud,Tech,4.646552082,Not Placed
6.909129509,1,Tier 1,India,100-300,1,56.09398934,71.35732927,Cybersecurity,Consulting,3.40468329,Not Placed
6.20688612,0,Tier 2,Germany,100-300,0,67.54067281,34.87532755,Core CS,Manufacturing,5.61776221,Not Placed
8.775024187,0,Tier 2,Canada,300+,1,81.16119486,78.79530245,Data Science,Manufacturing,4.48780842,Placed
5.804195083,3,Tier 3,Canada,Top 100,2,65.6004269,74.7184465,Data Science,Healthcare,4.840767111,Not Placed
6.487068056,0,Tier 1,UK,100-300,4,73.82240084,72.19453563,AI/ML,Finance,3.707491717,Placed
7.017880444,2,Tier 1,USA,Top 100,0,87.66484912,75.23816083,Cloud,Finance,6.494388126,Not Placed
5.748020885,3,Tier 2,India,100-300,1,43.08560228,82.50458433,Core CS,Manufacturing,3.805615689,Not Placed
5.517585214,1,Tier 1,Canada,300+,4,87.6232629,71.98821347,Cybersecurity,Healthcare,4.275576676,Placed
5.924439591,3,Tier 1,Canada,100-300,0,79.5109321,78.03160754,Cloud,Consulting,3.146619758,Not Placed
9.158663069,1,Tier 3,Canada,300+,2,94.33632998,58.3788342,Cloud,Healthcare,5.705111124,Placed
6.811266777,0,Tier 3,Canada,300+,1,75.35861216,74.22559621,Core CS,Finance,5.457638779,Placed
6.488645173,0,Tier 1,USA,300+,1,70.53825629,94.48570923,Data Science,Tech,4.049347717,Not Placed
5.676114663,1,Tier 2,USA,100-300,1,56.03215547,55.33869148,Data Science,Consulting,5.687444664,Placed
6.074867347,0,Tier 3,Germany,100-300,3,86.88736924,63.74613867,Cloud,Healthcare,4.538889274,Placed
7.984562324,0,Tier 3,UK,100-300,1,63.38767829,63.07276593,Cloud,Other,3.639223501,Not Placed
6.718329802,2,Tier 1,USA,Top 100,1,69.40669963,65.28055486,Cybersecurity,Healthcare,4.766340262,Placed
6.874818099,1,Tier 2,USA,300+,1,72.93095721,52.65686857,Cybersecurity,Tech,5.559860159,Not Placed
6.537232217,0,Tier 2,USA,300+,2,78.80077261,58.21774992,Core CS,Consulting,6.689273622,Placed
7.30504769,1,Tier 1,India,300+,1,78.44905934,86.31721394,AI/ML,Consulting,7.577448803,Placed
6.098188966,1,Tier 3,UK,Top 100,1,44.39970099,67.79073525,AI/ML,Consulting,4.167481343,Placed
7.26717212,1,Tier 2,Germany,100-300,1,90.22614674,64.31362828,Cybersecurity,Manufacturing,4.214816685,Placed
6.585910961,0,Tier 2,Germany,300+,1,54.1338049,86.85185108,AI/ML,Tech,5.698865664,Not Placed
6.582294744,1,Tier 2,Canada,100-300,2,87.25143755,53.65388148,Cybersecurity,Manufacturing,2.030062272,Placed
6.791752767,0,Tier 2,UK,300+,3,66.96321329,59.61320119,Data Science,Healthcare,4.822878274,Placed
6.820117555,0,Tier 2,India,100-300,0,64.33644453,85.1494145,Cloud,Consulting,4.623842505,Placed
6.8126773,1,Tier 2,USA,100-300,4,86.51812058,44.68088106,Data Science,Consulting,3.888824314,Placed
6.432447198,1,Tier 3,Germany,100-300,1,53.04319911,43.33441886,Core CS,Manufacturing,5.947240865,Not Placed
5.60282662,3,Tier 3,India,100-300,2,41.77223478,76.9645803,Data Science,Tech,4.513483814,Not Placed
6.888482239,0,Tier 3,Canada,100-300,1,70.59655107,76.35945772,Cloud,Tech,6.680257793,Placed
6.448217781,1,Tier 2,UK,300+,0,63.93799113,72.20809,AI/ML,Consulting,3.569754072,Not Placed
6.70759525,0,Tier 3,Germany,Top 100,0,80.82709076,73.87508713,Data Science,Consulting,3.572388394,Placed
7.961960998,0,Tier 3,Canada,100-300,4,76.48034678,63.17408286,Cloud,Manufacturing,4.265273146,Placed
6.600810195,0,Tier 1,Germany,100-300,1,65.66755554,64.4897825,Cloud,Consulting,4.710713474,Placed
7.796778943,0,Tier 2,UK,100-300,2,39.97501527,72.53876098,Cloud,Manufacturing,8.228274955,Placed
7.348988564,0,Tier 3,UK,300+,3,55.78396826,79.70586868,Cloud,Manufacturing,4.245769933,Placed
8.275604051,0,Tier 1,Germany,Top 100,0,58.79790204,68.7334426,Cybersecurity,Other,3.880778069,Placed
7.663524465,1,Tier 3,UK,300+,0,79.33517071,77.73685634,AI/ML,Healthcare,6.919608901,Placed
6.55766333,0,Tier 1,USA,Top 100,0,59.5448552,69.6206201,AI/ML,Finance,3.265258391,Placed
7.310700583,1,Tier 1,India,Top 100,1,62.97426767,73.26360233,Core CS,Manufacturing,3.628423039,Not Placed
7.951213225,1,Tier 3,India,100-300,2,81.53708986,31.94833885,Cloud,Manufacturing,5.185396643,Placed
6.120764199,1,Tier 3,India,300+,3,71.06585615,72.82631959,Cloud,Manufacturing,6.615538511,Placed
6.683962518,2,Tier 2,Germany,100-300,1,48.13200083,45.52436911,AI/ML,Other,5.583336213,Not Placed
7.613983476,1,Tier 1,India,100-300,1,76.43170745,77.80946877,Data Science,Consulting,3.628361427,Placed
6.246351853,2,Tier 2,Germany,Top 100,0,83.67532729,70.41834762,AI/ML,Other,4.078168735,Placed
7.854398222,1,Tier 1,USA,100-300,3,51.09422147,80.40349342,AI/ML,Finance,3.642188422,Placed
8.34190167,5,Tier 2,Canada,Top 100,0,64.200152,76.93812947,Cybersecurity,Other,3.279764016,Not Placed
6.372668913,0,Tier 2,Germany,300+,2,64.19511397,61.82254049,AI/ML,Healthcare,3.506485272,Not Placed
8.453404504,0,Tier 3,Canada,300+,1,65.52508799,96.09473534,Core CS,Finance,2.646971894,Placed
6.106780448,1,Tier 1,Canada,100-300,2,38.84671964,75.82793344,Data Science,Consulting,4.589450454,Not Placed
7.223267087,3,Tier 3,India,100-300,2,81.24713249,76.76379815,Cybersecurity,Healthcare,4.921058644,Placed
8.311168422,0,Tier 2,UK,100-300,0,84.83164702,84.54482238,Cybersecurity,Tech,2.618120666,Placed
7.964795613,0,Tier 2,India,300+,1,100.0,52.47212048,Core CS,Other,6.183439739,Placed
6.921979693,2,Tier 2,USA,100-300,1,63.43940155,60.06279141,Cloud,Tech,3.955797881,Placed
6.958766233,2,Tier 3,India,300+,3,74.65551857,61.61969333,Core CS,Healthcare,5.869482042,Not Placed
7.5154484,4,Tier 2,Germany,100-300,4,81.42357377,35.3543784,Cloud,Consulting,5.150895788,Placed
5.494520764,1,Tier 2,India,Top 100,3,54.1897807,65.2262185,Core CS,Finance,4.939693504,Placed
6.362309147,0,Tier 2,Canada,100-300,1,90.55161922,55.19524249,Data Science,Other,6.114539939,Placed
6.692355565,0,Tier 2,UK,300+,2,45.77467837,69.44657702,AI/ML,Tech,3.658207506,Placed
6.935520201,2,Tier 1,UK,100-300,0,100.0,52.95194689,Cybersecurity,Healthcare,2.522108697,Not Placed
6.80941306,0,Tier 1,USA,300+,1,61.74209266,66.60228024,AI/ML,Tech,4.581951045,Not Placed
7.327550825,2,Tier 3,India,300+,1,100.0,69.74654601,Cybersecurity,Healthcare,4.447923001,Not Placed
7.224984394,1,Tier 2,USA,300+,0,82.22641433,57.61907939,Core CS,Healthcare,4.324732876,Placed
6.272255649,0,Tier 2,Canada,Top 100,1,77.41273253,76.65849563,Core CS,Consulting,3.324343277,Placed
5.773852823,1,Tier 1,Germany,300+,2,74.3772304,58.25984072,Core CS,Healthcare,3.819334137,Not Placed
7.92280228,1,Tier 2,Canada,300+,0,76.82489368,58.10823153,Core CS,Tech,6.032761773,Placed
7.447832358,1,Tier 2,USA,300+,0,37.60226312,72.20717852,Cybersecurity,Healthcare,4.65983445,Placed
6.799333587,0,Tier 3,Canada,300+,5,40.77326122,61.69030904,Core CS,Finance,4.893576143,Placed
7.234457979,3,Tier 2,India,300+,3,54.22866567,44.64924275,Core CS,Tech,6.791952203,Placed
7.342370101,2,Tier 3,India,100-300,2,66.59899679,52.83512659,Core CS,Healthcare,5.556083979,Placed
6.623100279,2,Tier 2,Canada,300+,1,97.68824903,86.9488224,Cloud,Finance,6.097259741,Placed
6.628306162,0,Tier 2,USA,100-300,3,60.02263108,74.08552583,Data Science,Consulting,5.073200027,Placed
6.936746127,1,Tier 2,India,100-300,0,41.74282037,51.11547315,Cloud,Healthcare,7.403598553,Placed
6.159956168,1,Tier 2,Canada,300+,1,60.12804014,62.61970106,Cloud,Consulting,3.126772355,Not Placed
6.827512337,2,Tier 2,USA,300+,4,73.98896448,52.14842562,AI/ML,Consulting,8.127294876,Placed
6.296148517,3,Tier 3,Canada,100-300,2,82.81530342,66.29591904,Cloud,Tech,5.926538481,Not Placed
6.703991176,2,Tier 3,Canada,300+,2,81.12661117,59.97874411,Cybersecurity,Finance,4.294889752,Not Placed
6.319509398,0,Tier 3,India,300+,2,61.14494319,63.43987044,Cloud,Finance,2.528100345,Not Placed
